,datapoint,template,row,column,dtype,label
545,"S.05.01.01.01,r0910,c0040",S.05.01.01.01,r0910,c0040,int64,"Expenses incurred|Acquisition expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Motor vehicle liability insurance"
546,"S.05.01.01.01,r0920,c0040",S.05.01.01.01,r0920,c0040,int64,"Expenses incurred|Acquisition expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Motor vehicle liability insurance"
547,"S.05.01.01.01,r0940,c0040",S.05.01.01.01,r0940,c0040,int64,"Expenses incurred|Acquisition expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Motor vehicle liability insurance"
548,"S.05.01.01.01,r1000,c0040",S.05.01.01.01,r1000,c0040,int64,"Expenses incurred|Acquisition expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Motor vehicle liability insurance"
549,"S.05.01.01.01,r1010,c0040",S.05.01.01.01,r1010,c0040,int64,"Expenses incurred|Overhead expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Motor vehicle liability insurance"
550,"S.05.01.01.01,r1020,c0040",S.05.01.01.01,r1020,c0040,int64,"Expenses incurred|Overhead expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Motor vehicle liability insurance"
551,"S.05.01.01.01,r1040,c0040",S.05.01.01.01,r1040,c0040,int64,"Expenses incurred|Overhead expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Motor vehicle liability insurance"
552,"S.05.01.01.01,r1100,c0040",S.05.01.01.01,r1100,c0040,int64,"Expenses incurred|Overhead expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Motor vehicle liability insurance"
553,"S.05.01.01.01,r0110,c0050",S.05.01.01.01,r0110,c0050,int64,"Premiums written|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
554,"S.05.01.01.01,r0120,c0050",S.05.01.01.01,r0120,c0050,int64,"Premiums written|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
555,"S.05.01.01.01,r0140,c0050",S.05.01.01.01,r0140,c0050,int64,"Premiums written|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
556,"S.05.01.01.01,r0200,c0050",S.05.01.01.01,r0200,c0050,int64,"Premiums written|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
557,"S.05.01.01.01,r0210,c0050",S.05.01.01.01,r0210,c0050,int64,"Premiums earned|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
558,"S.05.01.01.01,r0220,c0050",S.05.01.01.01,r0220,c0050,int64,"Premiums earned|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
559,"S.05.01.01.01,r0240,c0050",S.05.01.01.01,r0240,c0050,int64,"Premiums earned|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
560,"S.05.01.01.01,r0300,c0050",S.05.01.01.01,r0300,c0050,int64,"Premiums earned|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
561,"S.05.01.01.01,r0310,c0050",S.05.01.01.01,r0310,c0050,int64,"Claims incurred|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
562,"S.05.01.01.01,r0320,c0050",S.05.01.01.01,r0320,c0050,int64,"Claims incurred|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
563,"S.05.01.01.01,r0340,c0050",S.05.01.01.01,r0340,c0050,int64,"Claims incurred|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
564,"S.05.01.01.01,r0400,c0050",S.05.01.01.01,r0400,c0050,int64,"Claims incurred|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
565,"S.05.01.01.01,r0410,c0050",S.05.01.01.01,r0410,c0050,int64,"Changes in other technical provisions|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
566,"S.05.01.01.01,r0420,c0050",S.05.01.01.01,r0420,c0050,int64,"Changes in other technical provisions|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
567,"S.05.01.01.01,r0440,c0050",S.05.01.01.01,r0440,c0050,int64,"Changes in other technical provisions|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
568,"S.05.01.01.01,r0500,c0050",S.05.01.01.01,r0500,c0050,int64,"Changes in other technical provisions|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
569,"S.05.01.01.01,r0550,c0050",S.05.01.01.01,r0550,c0050,int64,"Expenses incurred , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
570,"S.05.01.01.01,r0610,c0050",S.05.01.01.01,r0610,c0050,int64,"Expenses incurred|Administrative expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
571,"S.05.01.01.01,r0620,c0050",S.05.01.01.01,r0620,c0050,int64,"Expenses incurred|Administrative expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
572,"S.05.01.01.01,r0640,c0050",S.05.01.01.01,r0640,c0050,int64,"Expenses incurred|Administrative expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
573,"S.05.01.01.01,r0700,c0050",S.05.01.01.01,r0700,c0050,int64,"Expenses incurred|Administrative expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
574,"S.05.01.01.01,r0710,c0050",S.05.01.01.01,r0710,c0050,int64,"Expenses incurred|Investment management expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
575,"S.05.01.01.01,r0720,c0050",S.05.01.01.01,r0720,c0050,int64,"Expenses incurred|Investment management expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
576,"S.05.01.01.01,r0740,c0050",S.05.01.01.01,r0740,c0050,int64,"Expenses incurred|Investment management expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
577,"S.05.01.01.01,r0800,c0050",S.05.01.01.01,r0800,c0050,int64,"Expenses incurred|Investment management expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
578,"S.05.01.01.01,r0810,c0050",S.05.01.01.01,r0810,c0050,int64,"Expenses incurred|Claims management expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
579,"S.05.01.01.01,r0820,c0050",S.05.01.01.01,r0820,c0050,int64,"Expenses incurred|Claims management expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
580,"S.05.01.01.01,r0840,c0050",S.05.01.01.01,r0840,c0050,int64,"Expenses incurred|Claims management expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
581,"S.05.01.01.01,r0900,c0050",S.05.01.01.01,r0900,c0050,int64,"Expenses incurred|Claims management expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
582,"S.05.01.01.01,r0910,c0050",S.05.01.01.01,r0910,c0050,int64,"Expenses incurred|Acquisition expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
583,"S.05.01.01.01,r0920,c0050",S.05.01.01.01,r0920,c0050,int64,"Expenses incurred|Acquisition expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
584,"S.05.01.01.01,r0940,c0050",S.05.01.01.01,r0940,c0050,int64,"Expenses incurred|Acquisition expenses|Reinsurers' share , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
585,"S.05.01.01.01,r1000,c0050",S.05.01.01.01,r1000,c0050,int64,"Expenses incurred|Acquisition expenses|Net , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
586,"S.05.01.01.01,r1010,c0050",S.05.01.01.01,r1010,c0050,int64,"Expenses incurred|Overhead expenses|Gross - Direct Business , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
587,"S.05.01.01.01,r1020,c0050",S.05.01.01.01,r1020,c0050,int64,"Expenses incurred|Overhead expenses|Gross - Proportional reinsurance accepted , Line of Business for: non-life insurance and reinsurance obligations (direct business and accepted proportional reinsurance)|Other motor insurance"
